year,h3_index,unique_id_count
2019-01-01 12:00:00,8a194ada471ffff,2
2019-01-01 12:00:00,8a194ada4737fff,1
2019-01-01 12:00:00,8a194ada4747fff,1
2019-01-01 12:00:00,8a194ada4757fff,1
2019-01-01 12:00:00,8a194ada475ffff,7
2019-01-01 12:00:00,8a194ada478ffff,6
2019-01-01 12:00:00,8a194ada4797fff,1
2019-01-01 12:00:00,8a194ada479ffff,1
2019-01-01 12:00:00,8a194ada47a7fff,3
2019-01-01 12:00:00,8a194ada47affff,2
2019-01-01 12:00:00,8a194ada4807fff,1
2019-01-01 12:00:00,8a194ada480ffff,2
2019-01-01 12:00:00,8a194ada4817fff,2
2019-01-01 12:00:00,8a194ada482ffff,2
2019-01-01 12:00:00,8a194ada4837fff,2
2019-01-01 12:00:00,8a194ada4847fff,5
2019-01-01 12:00:00,8a194ada484ffff,2
2019-01-01 12:00:00,8a194ada4857fff,2
2019-01-01 12:00:00,8a194ada485ffff,2
2019-01-01 12:00:00,8a194ada4867fff,22
2019-01-01 12:00:00,8a194ada486ffff,14
2019-01-01 12:00:00,8a194ada4877fff,3
2019-01-01 12:00:00,8a194ada4887fff,1
2019-01-01 12:00:00,8a194ada488ffff,1
2019-01-01 12:00:00,8a194ada4897fff,2
2019-01-01 12:00:00,8a194ada489ffff,1
2019-01-01 12:00:00,8a194ada48a7fff,1
2019-01-01 12:00:00,8a194ada48affff,2
2019-01-01 12:00:00,8a194ada48b7fff,3
2019-01-01 12:00:00,8a194ada48e7fff,1
2019-01-01 12:00:00,8a194ada48effff,1
2019-01-01 12:00:00,8a194ada48f7fff,1
2019-01-01 12:00:00,8a194ada4907fff,3
2019-01-01 12:00:00,8a194ada490ffff,1
2019-01-01 12:00:00,8a194ada4917fff,3
2019-01-01 12:00:00,8a194ada491ffff,1
2019-01-01 12:00:00,8a194ada4927fff,4
2019-01-01 12:00:00,8a194ada492ffff,2
2019-01-01 12:00:00,8a194ada4937fff,1
2019-01-01 12:00:00,8a194ada4947fff,1
2019-01-01 12:00:00,8a194ada494ffff,8
2019-01-01 12:00:00,8a194ada495ffff,3
2019-01-01 12:00:00,8a194ada4967fff,2
2019-01-01 12:00:00,8a194ada498ffff,1
2019-01-01 12:00:00,8a194ada4997fff,1
2019-01-01 12:00:00,8a194ada499ffff,3
2019-01-01 12:00:00,8a194ada49affff,2
2019-01-01 12:00:00,8a194ada49b7fff,5
2019-01-01 12:00:00,8a194ada4a07fff,3
2019-01-01 12:00:00,8a194ada4a0ffff,1
2019-01-01 12:00:00,8a194ada4a27fff,5
2019-01-01 12:00:00,8a194ada4a2ffff,7
2019-01-01 12:00:00,8a194ada4a37fff,2
2019-01-01 12:00:00,8a194ada4a57fff,1
2019-01-01 12:00:00,8a194ada4a6ffff,1
2019-01-01 12:00:00,8a194ada4aaffff,1
2019-01-01 12:00:00,8a194ada4adffff,3
2019-01-01 12:00:00,8a194ada4aeffff,1
2019-01-01 12:00:00,8a194ada4b07fff,2
2019-01-01 12:00:00,8a194ada4b0ffff,5
2019-01-01 12:00:00,8a194ada4b1ffff,1
2019-01-01 12:00:00,8a194ada4b37fff,2
2019-01-01 12:00:00,8a194ada4b57fff,3
2019-01-01 12:00:00,8a194ada4b5ffff,3
2019-01-01 12:00:00,8a194ada4b77fff,4
2019-01-01 12:00:00,8a194ada4b87fff,2
2019-01-01 12:00:00,8a194ada4b9ffff,2
2019-01-01 12:00:00,8a194ada4ba7fff,1
2019-01-01 12:00:00,8a194ada4baffff,2
2019-01-01 12:00:00,8a194ada4bb7fff,1
2019-01-01 12:00:00,8a194ada4c07fff,2
2019-01-01 12:00:00,8a194ada4c0ffff,1
2019-01-01 12:00:00,8a194ada4c1ffff,1
2019-01-01 12:00:00,8a194ada4c2ffff,1
2019-01-01 12:00:00,8a194ada4c37fff,3
2019-01-01 12:00:00,8a194ada4c47fff,1
2019-01-01 12:00:00,8a194ada4c5ffff,1
2019-01-01 12:00:00,8a194ada4c67fff,1
2019-01-01 12:00:00,8a194ada4c6ffff,1
2019-01-01 12:00:00,8a194ada4c77fff,1
2019-01-01 12:00:00,8a194ada4c8ffff,1
2019-01-01 12:00:00,8a194ada4c97fff,4
2019-01-01 12:00:00,8a194ada4cc7fff,2
2019-01-01 12:00:00,8a194ada4d07fff,3
2019-01-01 12:00:00,8a194ada4d0ffff,1
2019-01-01 12:00:00,8a194ada4d17fff,7
2019-01-01 12:00:00,8a194ada4d1ffff,1
2019-01-01 12:00:00,8a194ada4d27fff,2
2019-01-01 12:00:00,8a194ada4d2ffff,1
2019-01-01 12:00:00,8a194ada4d37fff,1
2019-01-01 12:00:00,8a194ada4d47fff,1
2019-01-01 12:00:00,8a194ada4d4ffff,5
2019-01-01 12:00:00,8a194ada4d57fff,1
2019-01-01 12:00:00,8a194ada4d5ffff,2
2019-01-01 12:00:00,8a194ada4d67fff,3
2019-01-01 12:00:00,8a194ada4d6ffff,2
2019-01-01 12:00:00,8a194ada4d87fff,1
2019-01-01 12:00:00,8a194ada4d8ffff,2
2019-01-01 12:00:00,8a194ada4d97fff,2
2019-01-01 12:00:00,8a194ada4da7fff,3
2019-01-01 12:00:00,8a194ada4daffff,1
2019-01-01 12:00:00,8a194ada5007fff,1
2019-01-01 12:00:00,8a194ada500ffff,4
2019-01-01 12:00:00,8a194ada5027fff,1
2019-01-01 12:00:00,8a194ada5037fff,1
2019-01-01 12:00:00,8a194ada5057fff,3
2019-01-01 12:00:00,8a194ada505ffff,1
2019-01-01 12:00:00,8a194ada5077fff,1
2019-01-01 12:00:00,8a194ada5087fff,4
2019-01-01 12:00:00,8a194ada508ffff,5
2019-01-01 12:00:00,8a194ada509ffff,3
2019-01-01 12:00:00,8a194ada50a7fff,2
2019-01-01 12:00:00,8a194ada50affff,4
2019-01-01 12:00:00,8a194ada50b7fff,1
2019-01-01 12:00:00,8a194ada50c7fff,5
2019-01-01 12:00:00,8a194ada50cffff,2
2019-01-01 12:00:00,8a194ada50d7fff,1
2019-01-01 12:00:00,8a194ada50dffff,2
2019-01-01 12:00:00,8a194ada50e7fff,6
2019-01-01 12:00:00,8a194ada50effff,1
2019-01-01 12:00:00,8a194ada50f7fff,2
2019-01-01 12:00:00,8a194ada5107fff,2
2019-01-01 12:00:00,8a194ada510ffff,1
2019-01-01 12:00:00,8a194ada5117fff,1
2019-01-01 12:00:00,8a194ada512ffff,3
2019-01-01 12:00:00,8a194ada5137fff,10
2019-01-01 12:00:00,8a194ada5157fff,2
2019-01-01 12:00:00,8a194ada515ffff,1
2019-01-01 12:00:00,8a194ada5177fff,1
2019-01-01 12:00:00,8a194ada5187fff,2
2019-01-01 12:00:00,8a194ada518ffff,3
2019-01-01 12:00:00,8a194ada5197fff,2
2019-01-01 12:00:00,8a194ada519ffff,1
2019-01-01 12:00:00,8a194ada51a7fff,2
2019-01-01 12:00:00,8a194ada51affff,2
2019-01-01 12:00:00,8a194ada51b7fff,3
2019-01-01 12:00:00,8a194ada5207fff,1
2019-01-01 12:00:00,8a194ada520ffff,2
2019-01-01 12:00:00,8a194ada5217fff,3
2019-01-01 12:00:00,8a194ada521ffff,2
2019-01-01 12:00:00,8a194ada522ffff,3
2019-01-01 12:00:00,8a194ada5237fff,2
2019-01-01 12:00:00,8a194ada5257fff,3
2019-01-01 12:00:00,8a194ada5277fff,5
2019-01-01 12:00:00,8a194ada5287fff,4
2019-01-01 12:00:00,8a194ada5297fff,1
2019-01-01 12:00:00,8a194ada529ffff,1
2019-01-01 12:00:00,8a194ada52affff,1
2019-01-01 12:00:00,8a194ada52dffff,1
2019-01-01 12:00:00,8a194ada52e7fff,2
2019-01-01 12:00:00,8a194ada52effff,2
2019-01-01 12:00:00,8a194ada52f7fff,3
2019-01-01 12:00:00,8a194ada5317fff,1
2019-01-01 12:00:00,8a194ada5327fff,4
2019-01-01 12:00:00,8a194ada5337fff,1
2019-01-01 12:00:00,8a194ada5357fff,2
2019-01-01 12:00:00,8a194ada5367fff,1
2019-01-01 12:00:00,8a194ada5387fff,2
2019-01-01 12:00:00,8a194ada538ffff,4
2019-01-01 12:00:00,8a194ada5397fff,3
2019-01-01 12:00:00,8a194ada53affff,1
2019-01-01 12:00:00,8a194ada53b7fff,4
2019-01-01 12:00:00,8a194ada540ffff,1
2019-01-01 12:00:00,8a194ada5417fff,1
2019-01-01 12:00:00,8a194ada5427fff,1
2019-01-01 12:00:00,8a194ada542ffff,3
2019-01-01 12:00:00,8a194ada5437fff,1
2019-01-01 12:00:00,8a194ada5447fff,3
2019-01-01 12:00:00,8a194ada544ffff,2
2019-01-01 12:00:00,8a194ada545ffff,3
2019-01-01 12:00:00,8a194ada5467fff,3
2019-01-01 12:00:00,8a194ada546ffff,1
2019-01-01 12:00:00,8a194ada5477fff,2
2019-01-01 12:00:00,8a194ada5487fff,1
2019-01-01 12:00:00,8a194ada5497fff,1
2019-01-01 12:00:00,8a194ada54b7fff,1
2019-01-01 12:00:00,8a194ada54e7fff,1
2019-01-01 12:00:00,8a194ada5507fff,4
2019-01-01 12:00:00,8a194ada550ffff,3
2019-01-01 12:00:00,8a194ada5517fff,1
2019-01-01 12:00:00,8a194ada551ffff,5
2019-01-01 12:00:00,8a194ada5527fff,4
2019-01-01 12:00:00,8a194ada552ffff,3
2019-01-01 12:00:00,8a194ada5547fff,4
2019-01-01 12:00:00,8a194ada554ffff,7
2019-01-01 12:00:00,8a194ada5557fff,6
2019-01-01 12:00:00,8a194ada555ffff,1
2019-01-01 12:00:00,8a194ada5567fff,6
2019-01-01 12:00:00,8a194ada556ffff,7
2019-01-01 12:00:00,8a194ada5577fff,3
2019-01-01 12:00:00,8a194ada558ffff,5
2019-01-01 12:00:00,8a194ada55affff,2
2019-01-01 12:00:00,8a194ada5607fff,2
2019-01-01 12:00:00,8a194ada560ffff,1
2019-01-01 12:00:00,8a194ada561ffff,2
2019-01-01 12:00:00,8a194ada562ffff,1
2019-01-01 12:00:00,8a194ada5637fff,3
2019-01-01 12:00:00,8a194ada565ffff,1
2019-01-01 12:00:00,8a194ada5687fff,2
2019-01-01 12:00:00,8a194ada568ffff,2
2019-01-01 12:00:00,8a194ada5697fff,3
2019-01-01 12:00:00,8a194ada569ffff,4
2019-01-01 12:00:00,8a194ada56a7fff,3
2019-01-01 12:00:00,8a194ada56affff,1
2019-01-01 12:00:00,8a194ada56b7fff,1
2019-01-01 12:00:00,8a194ada56c7fff,1
2019-01-01 12:00:00,8a194ada56cffff,1
2019-01-01 12:00:00,8a194ada56dffff,1
2019-01-01 12:00:00,8a194ada571ffff,1
2019-01-01 12:00:00,8a194ada5727fff,1
2019-01-01 12:00:00,8a194ada572ffff,1
2019-01-01 12:00:00,8a194ada5767fff,1
2019-01-01 12:00:00,8a194ada576ffff,1
2019-01-01 12:00:00,8a194ada5787fff,4
2019-01-01 12:00:00,8a194ada578ffff,2
2019-01-01 12:00:00,8a194ada579ffff,4
2019-01-01 12:00:00,8a194ada57a7fff,2
2019-01-01 12:00:00,8a194ada57affff,1
2019-01-01 12:00:00,8a194ada5807fff,4
2019-01-01 12:00:00,8a194ada580ffff,1
2019-01-01 12:00:00,8a194ada5817fff,1
2019-01-01 12:00:00,8a194ada581ffff,4
2019-01-01 12:00:00,8a194ada582ffff,3
2019-01-01 12:00:00,8a194ada5837fff,1
2019-01-01 12:00:00,8a194ada5847fff,1
2019-01-01 12:00:00,8a194ada5857fff,1
2019-01-01 12:00:00,8a194ada5867fff,2
2019-01-01 12:00:00,8a194ada588ffff,2
2019-01-01 12:00:00,8a194ada5897fff,2
2019-01-01 12:00:00,8a194ada589ffff,2
2019-01-01 12:00:00,8a194ada58a7fff,1
2019-01-01 12:00:00,8a194ada58affff,1
2019-01-01 12:00:00,8a194ada58b7fff,3
2019-01-01 12:00:00,8a194ada58c7fff,1
2019-01-01 12:00:00,8a194ada58cffff,2
2019-01-01 12:00:00,8a194ada58d7fff,5
2019-01-01 12:00:00,8a194ada5947fff,2
2019-01-01 12:00:00,8a194ada594ffff,2
2019-01-01 12:00:00,8a194ada5967fff,1
2019-01-01 12:00:00,8a194ada596ffff,1
2019-01-01 12:00:00,8a194ada5977fff,2
2019-01-01 12:00:00,8a194ada598ffff,2
2019-01-01 12:00:00,8a194ada59b7fff,1
2019-01-01 12:00:00,8a194ada5a0ffff,1
2019-01-01 12:00:00,8a194ada5a37fff,1
2019-01-01 12:00:00,8a194ada5a4ffff,1
2019-01-01 12:00:00,8a194ada5a5ffff,2
2019-01-01 12:00:00,8a194ada5a67fff,1
2019-01-01 12:00:00,8a194ada5a6ffff,1
2019-01-01 12:00:00,8a194ada5a87fff,2
2019-01-01 12:00:00,8a194ada5a97fff,2
2019-01-01 12:00:00,8a194ada5a9ffff,1
2019-01-01 12:00:00,8a194ada5aa7fff,3
2019-01-01 12:00:00,8a194ada5aaffff,3
2019-01-01 12:00:00,8a194ada5ab7fff,1
2019-01-01 12:00:00,8a194ada5ac7fff,3
2019-01-01 12:00:00,8a194ada5adffff,1
2019-01-01 12:00:00,8a194ada5ae7fff,1
2019-01-01 12:00:00,8a194ada5aeffff,2
2019-01-01 12:00:00,8a194ada5b07fff,1
2019-01-01 12:00:00,8a194ada5b27fff,2
2019-01-01 12:00:00,8a194ada5b37fff,1
2019-01-01 12:00:00,8a194ada5b4ffff,1
2019-01-01 12:00:00,8a194ada5b57fff,1
2019-01-01 12:00:00,8a194ada5b67fff,1
2019-01-01 12:00:00,8a194ada5b87fff,2
2019-01-01 12:00:00,8a194ada5b8ffff,2
2019-01-01 12:00:00,8a194ada5ba7fff,1
2019-01-01 12:00:00,8a194ada5bb7fff,2
2019-01-01 12:00:00,8a194ada5c0ffff,3
2019-01-01 12:00:00,8a194ada5c17fff,1
2019-01-01 12:00:00,8a194ada5c1ffff,1
2019-01-01 12:00:00,8a194ada5c2ffff,1
2019-01-01 12:00:00,8a194ada5c37fff,1
2019-01-01 12:00:00,8a194ada5c47fff,9
2019-01-01 12:00:00,8a194ada5c4ffff,9
2019-01-01 12:00:00,8a194ada5c57fff,2
2019-01-01 12:00:00,8a194ada5c67fff,3
2019-01-01 12:00:00,8a194ada5c6ffff,2
2019-01-01 12:00:00,8a194ada5c77fff,1
2019-01-01 12:00:00,8a194ada5c87fff,2
2019-01-01 12:00:00,8a194ada5c8ffff,3
2019-01-01 12:00:00,8a194ada5c97fff,3
2019-01-01 12:00:00,8a194ada5ca7fff,1
2019-01-01 12:00:00,8a194ada5caffff,1
2019-01-01 12:00:00,8a194ada5cc7fff,7
2019-01-01 12:00:00,8a194ada5ccffff,3
2019-01-01 12:00:00,8a194ada5cd7fff,4
2019-01-01 12:00:00,8a194ada5ce7fff,3
2019-01-01 12:00:00,8a194ada5ceffff,2
2019-01-01 12:00:00,8a194ada5cf7fff,5
2019-01-01 12:00:00,8a194ada5d0ffff,1
2019-01-01 12:00:00,8a194ada5d17fff,1
2019-01-01 12:00:00,8a194ada5d1ffff,1
2019-01-01 12:00:00,8a194ada5d27fff,3
2019-01-01 12:00:00,8a194ada5d37fff,1
2019-01-01 12:00:00,8a194ada5d47fff,1
2019-01-01 12:00:00,8a194ada5d4ffff,3
2019-01-01 12:00:00,8a194ada5d5ffff,8
2019-01-01 12:00:00,8a194ada5d6ffff,3
2019-01-01 12:00:00,8a194ada5d87fff,1
2019-01-01 12:00:00,8a194ada5d8ffff,1
2019-01-01 12:00:00,8a194ada5d97fff,1
2019-01-01 12:00:00,8a194ada5d9ffff,1
2019-01-01 12:00:00,8a194ada5da7fff,1
2019-01-01 12:00:00,8a194ada5daffff,1
2019-01-01 12:00:00,8a194ada5db7fff,1
2019-01-01 12:00:00,8a194ada600ffff,1
2019-01-01 12:00:00,8a194ada6017fff,1
2019-01-01 12:00:00,8a194ada601ffff,1
2019-01-01 12:00:00,8a194ada602ffff,1
2019-01-01 12:00:00,8a194ada604ffff,1
2019-01-01 12:00:00,8a194ada6057fff,2
2019-01-01 12:00:00,8a194ada605ffff,1
2019-01-01 12:00:00,8a194ada608ffff,2
2019-01-01 12:00:00,8a194ada6097fff,3
2019-01-01 12:00:00,8a194ada609ffff,1
2019-01-01 12:00:00,8a194ada60a7fff,1
2019-01-01 12:00:00,8a194ada60b7fff,1
2019-01-01 12:00:00,8a194ada60c7fff,2
2019-01-01 12:00:00,8a194ada60dffff,1
2019-01-01 12:00:00,8a194ada60e7fff,4
2019-01-01 12:00:00,8a194ada60f7fff,2
2019-01-01 12:00:00,8a194ada610ffff,3
2019-01-01 12:00:00,8a194ada6127fff,1
2019-01-01 12:00:00,8a194ada612ffff,1
2019-01-01 12:00:00,8a194ada6137fff,1
2019-01-01 12:00:00,8a194ada614ffff,2
2019-01-01 12:00:00,8a194ada6157fff,1
2019-01-01 12:00:00,8a194ada615ffff,1
2019-01-01 12:00:00,8a194ada616ffff,2
2019-01-01 12:00:00,8a194ada6177fff,1
2019-01-01 12:00:00,8a194ada619ffff,1
2019-01-01 12:00:00,8a194ada61b7fff,1
2019-01-01 12:00:00,8a194ada620ffff,1
2019-01-01 12:00:00,8a194ada6247fff,2
2019-01-01 12:00:00,8a194ada624ffff,2
2019-01-01 12:00:00,8a194ada6257fff,1
2019-01-01 12:00:00,8a194ada625ffff,1
2019-01-01 12:00:00,8a194ada6277fff,1
2019-01-01 12:00:00,8a194ada6297fff,1
2019-01-01 12:00:00,8a194ada62b7fff,1
2019-01-01 12:00:00,8a194ada62effff,1
2019-01-01 12:00:00,8a194ada6317fff,3
2019-01-01 12:00:00,8a194ada631ffff,1
2019-01-01 12:00:00,8a194ada6327fff,2
2019-01-01 12:00:00,8a194ada6357fff,3
2019-01-01 12:00:00,8a194ada636ffff,4
2019-01-01 12:00:00,8a194ada6387fff,1
2019-01-01 12:00:00,8a194ada641ffff,1
2019-01-01 12:00:00,8a194ada6427fff,1
2019-01-01 12:00:00,8a194ada642ffff,1
2019-01-01 12:00:00,8a194ada644ffff,1
2019-01-01 12:00:00,8a194ada6457fff,1
2019-01-01 12:00:00,8a194ada646ffff,1
2019-01-01 12:00:00,8a194ada6487fff,1
2019-01-01 12:00:00,8a194ada6497fff,1
2019-01-01 12:00:00,8a194ada649ffff,1
2019-01-01 12:00:00,8a194ada64cffff,2
2019-01-01 12:00:00,8a194ada64d7fff,1
2019-01-01 12:00:00,8a194ada64dffff,1
2019-01-01 12:00:00,8a194ada64effff,1
2019-01-01 12:00:00,8a194ada64f7fff,1
2019-01-01 12:00:00,8a194ada650ffff,1
2019-01-01 12:00:00,8a194ada654ffff,1
2019-01-01 12:00:00,8a194ada655ffff,2
2019-01-01 12:00:00,8a194ada6567fff,1
2019-01-01 12:00:00,8a194ada656ffff,1
2019-01-01 12:00:00,8a194ada660ffff,1
2019-01-01 12:00:00,8a194ada6627fff,2
2019-01-01 12:00:00,8a194ada6647fff,1
2019-01-01 12:00:00,8a194ada664ffff,1
2019-01-01 12:00:00,8a194ada66cffff,1
2019-01-01 12:00:00,8a194ada670ffff,1
2019-01-01 12:00:00,8a194ada6727fff,2
2019-01-01 12:00:00,8a194ada672ffff,2
2019-01-01 12:00:00,8a194ada6737fff,2
2019-01-01 12:00:00,8a194ada6767fff,1
2019-01-01 12:00:00,8a194ada6787fff,1
2019-01-01 12:00:00,8a194ada678ffff,1
2019-01-01 12:00:00,8a194ada67affff,1
2019-01-01 12:00:00,8a194ada6807fff,3
2019-01-01 12:00:00,8a194ada680ffff,1
2019-01-01 12:00:00,8a194ada682ffff,1
2019-01-01 12:00:00,8a194ada6837fff,2
2019-01-01 12:00:00,8a194ada6847fff,1
2019-01-01 12:00:00,8a194ada6857fff,1
2019-01-01 12:00:00,8a194ada685ffff,1
2019-01-01 12:00:00,8a194ada6867fff,2
2019-01-01 12:00:00,8a194ada686ffff,1
2019-01-01 12:00:00,8a194ada6877fff,2
2019-01-01 12:00:00,8a194ada6897fff,1
2019-01-01 12:00:00,8a194ada68a7fff,2
2019-01-01 12:00:00,8a194ada68affff,1
2019-01-01 12:00:00,8a194ada68c7fff,3
2019-01-01 12:00:00,8a194ada68cffff,3
2019-01-01 12:00:00,8a194ada68d7fff,1
2019-01-01 12:00:00,8a194ada68dffff,2
2019-01-01 12:00:00,8a194ada68f7fff,1
2019-01-01 12:00:00,8a194ada690ffff,1
2019-01-01 12:00:00,8a194ada6947fff,1
2019-01-01 12:00:00,8a194ada694ffff,1
2019-01-01 12:00:00,8a194ada695ffff,1
2019-01-01 12:00:00,8a194ada696ffff,1
2019-01-01 12:00:00,8a194ada698ffff,1
2019-01-01 12:00:00,8a194ada69affff,1
2019-01-01 12:00:00,8a194ada6a07fff,1
2019-01-01 12:00:00,8a194ada6a0ffff,1
2019-01-01 12:00:00,8a194ada6a17fff,1
2019-01-01 12:00:00,8a194ada6a4ffff,1
2019-01-01 12:00:00,8a194ada6a5ffff,1
2019-01-01 12:00:00,8a194ada6a67fff,3
2019-01-01 12:00:00,8a194ada6a8ffff,2
2019-01-01 12:00:00,8a194ada6a97fff,1
2019-01-01 12:00:00,8a194ada6a9ffff,2
2019-01-01 12:00:00,8a194ada6aa7fff,1
2019-01-01 12:00:00,8a194ada6aaffff,1
2019-01-01 12:00:00,8a194ada6ac7fff,1
2019-01-01 12:00:00,8a194ada6acffff,1
2019-01-01 12:00:00,8a194ada6ad7fff,2
2019-01-01 12:00:00,8a194ada6aeffff,1
2019-01-01 12:00:00,8a194ada6b17fff,2
2019-01-01 12:00:00,8a194ada6b1ffff,1
2019-01-01 12:00:00,8a194ada6b27fff,1
2019-01-01 12:00:00,8a194ada6b2ffff,1
2019-01-01 12:00:00,8a194ada6b37fff,4
2019-01-01 12:00:00,8a194ada6b47fff,3
2019-01-01 12:00:00,8a194ada6b5ffff,1
2019-01-01 12:00:00,8a194ada6b67fff,4
2019-01-01 12:00:00,8a194ada6b6ffff,1
2019-01-01 12:00:00,8a194ada6b8ffff,1
2019-01-01 12:00:00,8a194ada6ba7fff,1
2019-01-01 12:00:00,8a194ada6c1ffff,1
2019-01-01 12:00:00,8a194ada6c57fff,1
2019-01-01 12:00:00,8a194ada6cc7fff,1
2019-01-01 12:00:00,8a194ada6ccffff,2
2019-01-01 12:00:00,8a194ada6cdffff,1
2019-01-01 12:00:00,8a194ada6ceffff,2
2019-01-01 12:00:00,8a194ada6d97fff,1
2019-01-01 12:00:00,8a194ada80cffff,1
2019-01-01 12:00:00,8a194ada8177fff,1
2019-01-01 12:00:00,8a194ada82c7fff,1
2019-01-01 12:00:00,8a194ada82cffff,1
2019-01-01 12:00:00,8a194ada8367fff,1
2019-01-01 12:00:00,8a194ada8457fff,1
2019-01-01 12:00:00,8a194ada8497fff,1
2019-01-01 12:00:00,8a194ada8507fff,2
2019-01-01 12:00:00,8a194ada8517fff,1
2019-01-01 12:00:00,8a194ada851ffff,1
2019-01-01 12:00:00,8a194ada8577fff,1
2019-01-01 12:00:00,8a194ada85a7fff,1
2019-01-01 12:00:00,8a194ada8607fff,1
2019-01-01 12:00:00,8a194ada864ffff,1
2019-01-01 12:00:00,8a194ada8657fff,1
2019-01-01 12:00:00,8a194ada8687fff,1
2019-01-01 12:00:00,8a194ada86c7fff,1
2019-01-01 12:00:00,8a194ada86d7fff,1
2019-01-01 12:00:00,8a194ada86dffff,1
2019-01-01 12:00:00,8a194ada8707fff,1
2019-01-01 12:00:00,8a194ada872ffff,1
2019-01-01 12:00:00,8a194ada8747fff,2
2019-01-01 12:00:00,8a194ada8767fff,1
2019-01-01 12:00:00,8a194ada8817fff,2
2019-01-01 12:00:00,8a194ada881ffff,1
2019-01-01 12:00:00,8a194ada8887fff,1
2019-01-01 12:00:00,8a194ada8897fff,1
2019-01-01 12:00:00,8a194ada889ffff,1
2019-01-01 12:00:00,8a194ada88affff,1
2019-01-01 12:00:00,8a194ada8917fff,1
2019-01-01 12:00:00,8a194ada89b7fff,1
2019-01-01 12:00:00,8a194ada8a17fff,1
2019-01-01 12:00:00,8a194ada8a2ffff,1
2019-01-01 12:00:00,8a194ada8a57fff,1
2019-01-01 12:00:00,8a194ada8a97fff,1
2019-01-01 12:00:00,8a194ada8ab7fff,1
2019-01-01 12:00:00,8a194ada8ac7fff,2
2019-01-01 12:00:00,8a194ada8acffff,1
2019-01-01 12:00:00,8a194ada8aeffff,1
2019-01-01 12:00:00,8a194ada8b97fff,1
2019-01-01 12:00:00,8a194ada8b9ffff,1
2019-01-01 12:00:00,8a194ada8c37fff,1
2019-01-01 12:00:00,8a194ada8c67fff,1
2019-01-01 12:00:00,8a194ada8c6ffff,1
2019-01-01 12:00:00,8a194ada8c87fff,1
2019-01-01 12:00:00,8a194ada8c97fff,1
2019-01-01 12:00:00,8a194ada8ccffff,1
2019-01-01 12:00:00,8a194ada8cd7fff,1
2019-01-01 12:00:00,8a194ada8cf7fff,1
2019-01-01 12:00:00,8a194ada8d1ffff,1
2019-01-01 12:00:00,8a194ada8d2ffff,2
2019-01-01 12:00:00,8a194ada8d4ffff,1
2019-01-01 12:00:00,8a194ada8d6ffff,2
2019-01-01 12:00:00,8a194ada8d87fff,1
2019-01-01 12:00:00,8a194ada8d8ffff,1
2019-01-01 12:00:00,8a194ada8daffff,1
2019-01-01 12:00:00,8a194ada901ffff,1
2019-01-01 12:00:00,8a194ada90b7fff,2
2019-01-01 12:00:00,8a194ada9347fff,1
2019-01-01 12:00:00,8a194ada9407fff,1
2019-01-01 12:00:00,8a194ada9447fff,1
2019-01-01 12:00:00,8a194ada9497fff,1
2019-01-01 12:00:00,8a194ada94b7fff,1
2019-01-01 12:00:00,8a194ada94d7fff,1
2019-01-01 12:00:00,8a194ada94dffff,1
2019-01-01 12:00:00,8a194ada94f7fff,1
2019-01-01 12:00:00,8a194ada9507fff,1
2019-01-01 12:00:00,8a194ada950ffff,1
2019-01-01 12:00:00,8a194ada9537fff,2
2019-01-01 12:00:00,8a194ada954ffff,1
2019-01-01 12:00:00,8a194ada958ffff,1
2019-01-01 12:00:00,8a194ada95affff,1
2019-01-01 12:00:00,8a194ada9607fff,1
2019-01-01 12:00:00,8a194ada9637fff,1
2019-01-01 12:00:00,8a194ada96d7fff,2
2019-01-01 12:00:00,8a194ada978ffff,1
2019-01-01 12:00:00,8a194ada9807fff,1
2019-01-01 12:00:00,8a194ada9817fff,2
2019-01-01 12:00:00,8a194ada9887fff,1
2019-01-01 12:00:00,8a194ada9897fff,3
2019-01-01 12:00:00,8a194ada9907fff,1
2019-01-01 12:00:00,8a194ada992ffff,1
2019-01-01 12:00:00,8a194ada9997fff,1
2019-01-01 12:00:00,8a194ada999ffff,1
2019-01-01 12:00:00,8a194ada99affff,2
2019-01-01 12:00:00,8a194ada99b7fff,2
2019-01-01 12:00:00,8a194ada9a17fff,1
2019-01-01 12:00:00,8a194ada9b2ffff,1
2019-01-01 12:00:00,8a194ada9bb7fff,1
2019-01-01 12:00:00,8a194ada9c07fff,1
2019-01-01 12:00:00,8a194ada9c0ffff,1
2019-01-01 12:00:00,8a194ada9c1ffff,2
2019-01-01 12:00:00,8a194ada9c27fff,1
2019-01-01 12:00:00,8a194ada9c97fff,1
2019-01-01 12:00:00,8a194ada9c9ffff,1
2019-01-01 12:00:00,8a194ada9cb7fff,1
2019-01-01 12:00:00,8a194ada9cd7fff,1
2019-01-01 12:00:00,8a194ada9cdffff,2
2019-01-01 12:00:00,8a194ada9ceffff,1
2019-01-01 12:00:00,8a194ada9d1ffff,2
2019-01-01 12:00:00,8a194ada9d2ffff,1
2019-01-01 12:00:00,8a194ada9d37fff,1
2019-01-01 12:00:00,8a194ada9d67fff,1
2019-01-01 12:00:00,8a194ada9d6ffff,2
2019-01-01 12:00:00,8a194ada9d77fff,3
2019-01-01 12:00:00,8a194adaa017fff,1
2019-01-01 12:00:00,8a194adaa037fff,1
2019-01-01 12:00:00,8a194adaa06ffff,1
